TeckRank_int,rank_CB_normlized,name
2819.0,766.0,ICICI Securities
2820.0,9776.0,Monzo
2821.0,1813.0,Good Dog
2822.0,8231.0,Pray.com
2823.0,7682.0,Bev
2824.0,196.0,Elpha
2825.0,5798.0,Koa Health
2826.0,4546.0,Maya
2827.0,3079.0,Dascena
2828.0,6455.0,pulseData
2829.0,8368.0,Snapdocs
2830.0,6293.0,BoomTown
2831.0,7287.0,Updater
2832.0,7158.0,Visa
2833.0,7815.0,Paystack
2834.0,9863.0,Polkadot
2835.0,2471.0,Global Telecom & Technology (GTT)
2836.0,1034.0,NetBase Solutions
2837.0,6128.0,Happiest Minds Technologies
2838.0,8836.0,Flatfile
2839.0,6579.0,Locaweb
2840.0,5107.0,SugarCRM
2841.0,1547.0,Swell
2842.0,5598.0,Acumatica
2843.0,2967.0,Jusbrasil
2844.0,4360.0,KushCo Holdings
2845.0,6041.0,Airkit
2846.0,5986.0,RealWear
2847.0,3160.0,Humane
2848.0,4486.0,MemVerge
2849.0,7713.0,VAST Data
2850.0,1688.0,Virtana
2851.0,6826.0,Bigeye
2852.0,6322.0,Click & Grow
2853.0,5703.0,Cyan Forensics
2854.0,4846.0,Linear
2855.0,1249.0,DispatchTrack
2856.0,976.0,Impartner
2857.0,4137.0,Edlio
2858.0,1976.0,Ostendo Technologies
2859.0,1673.0,StorageCraft Technology
2860.0,4342.0,Band Protocol
2861.0,5772.0,Andium
2862.0,8416.0,Decentraland
2863.0,4115.0,ScaleFactor
2864.0,6363.0,Wheel
2865.0,7229.0,Fenergo
2866.0,6315.0,Revix
2867.0,614.0,Compute North
2868.0,574.0,One
2869.0,7076.0,Hashstacs
2870.0,8384.0,Voyager
2871.0,5090.0,Piano Software
2872.0,926.0,Liquid Global
2873.0,4686.0,TenX
2874.0,8257.0,Recurly
2875.0,7197.0,Check Technologies
2876.0,133.0,Quantenna Communications
2877.0,9647.0,Blackberry
2878.0,4939.0,AmeriLife
2879.0,1139.0,Uniplaces
2880.0,5685.0,Housing.com
2881.0,7527.0,Sweeten
2882.0,809.0,Rinse
2883.0,1656.0,Magicbricks
2884.0,3983.0,Ke.com
2885.0,2571.0,iProperty.com
2886.0,9691.0,Redfin
2887.0,4128.0,Profitero
2888.0,4243.0,UrbanPiper
2889.0,7126.0,Ordermark
2890.0,5067.0,Foodics
2891.0,48.0,Enable
2892.0,294.0,Sifchain Finance
2893.0,5321.0,DueDil
2894.0,9654.0,Tomorrow.io
2895.0,4519.0,Oribi
2896.0,9444.0,Algorand
2897.0,6995.0,ixLayer
2898.0,2107.0,XXF
2899.0,6743.0,UpKeep
2900.0,5689.0,Klara
2901.0,7652.0,Sundayapp
2902.0,4403.0,Healthline Media
2903.0,6108.0,BukuKas
2904.0,8408.0,Dosh
2905.0,663.0,FinCompare - Smarter Business Finance
2906.0,6447.0,ClickSWITCH
2907.0,7581.0,Greylock
2908.0,8779.0,Porch
2909.0,3511.0,Buildingconnected
2910.0,2861.0,Real Capital Analytics
2911.0,905.0,ReadMe
2912.0,5695.0,Noiseaware
2913.0,529.0,Boxlight
2914.0,2593.0,Barefoot Networks
2915.0,6325.0,NICKLpass
2916.0,7628.0,PsiQuantum
2917.0,3714.0,Physna
2918.0,4258.0,6sense
2919.0,3638.0,Usermind
2920.0,4255.0,Truthset
2921.0,8353.0,Tealium
2922.0,4960.0,InsightSquared
2923.0,2516.0,Element451
2924.0,1847.0,loyalBe
2925.0,5301.0,Slintel
2926.0,1589.0,Salesforce
2927.0,2838.0,Volusion
2928.0,276.0,Gooten
2929.0,5675.0,Chinaccelerator
2930.0,2218.0,SellAnyCar.com
2931.0,2815.0,AutoFi
2932.0,2899.0,AmWINS Group
2933.0,3660.0,TRED
2934.0,6842.0,Sony Innovation Fund
2935.0,8857.0,Charter Communications
2936.0,337.0,Common Networks
2937.0,7164.0,Namely
2938.0,6792.0,15Five
2939.0,1063.0,ClearCompany
2940.0,96.0,Dispatch
2941.0,7351.0,Betterworks
2942.0,741.0,Rafay Systems
2943.0,8942.0,K2
2944.0,9420.0,AppDirect
2945.0,6485.0,LumApps
2946.0,1751.0,Thermo Fisher Scientific
2947.0,5186.0,Primary Venture Partners
2948.0,8485.0,EnrichHER
2949.0,4408.0,Trupanion
2950.0,6731.0,DIY
2951.0,4988.0,Emeritus
2952.0,990.0,EduLab
2953.0,4396.0,Sunstone Eduversity
2954.0,9600.0,Chegg
2955.0,1402.0,Vidyakul
2956.0,4594.0,Zenius Education
2957.0,5650.0,Xnw.com
2958.0,10021.0,BetterUp
2959.0,9873.0,WhiteHat Education Technology
2960.0,5714.0,Reforge
2961.0,7263.0,Capchase
2962.0,3100.0,Conekta
2963.0,3548.0,Sketchfab
2964.0,2170.0,Chiper
2965.0,6912.0,DIA
2966.0,9132.0,Aerial
2967.0,1985.0,Glide Apps
2968.0,4284.0,Mendix
2969.0,4137.0,CampusLogic
2970.0,5829.0,Corporate Finance Institute
2971.0,9316.0,Reach Capital
2972.0,2460.0,Frank Financial Aid
2973.0,4865.0,Quali
2974.0,3642.0,Disruptive Technologies
2975.0,3324.0,Rapyuta Robotics
2976.0,3893.0,Fetchr
2977.0,3029.0,Dreamscape Immersive
2978.0,9636.0,Evidation Health
2979.0,363.0,Cardinality
2980.0,9360.0,Faraday Future
2981.0,3289.0,Envisics
2982.0,2566.0,CompStak
2983.0,1722.0,Remarkably
2984.0,9162.0,Honor
2985.0,6398.0,emids
2986.0,2898.0,Uolo Technology
2987.0,8796.0,CoLearn
2988.0,5688.0,FreshGrade
2989.0,9280.0,Pluralsight
2990.0,1298.0,BrainStorm
2991.0,1333.0,Flatiron School
2992.0,4762.0,Ellucian
2993.0,639.0,Zhangmen
2994.0,1602.0,Firefly Aerospace
2995.0,6855.0,Arbe
2996.0,3937.0,Kitty Hawk
2997.0,4804.0,WANdisco
2998.0,9854.0,Cohesity
2999.0,8951.0,Qumulo
3000.0,319.0,Zesty.co
3001.0,7131.0,Vapor IO
3002.0,413.0,GigaSpaces Technologies
3003.0,2728.0,Komprise
3004.0,4240.0,Epsagon
3005.0,7745.0,Grafana Labs
3006.0,954.0,Avi Networks
3007.0,5209.0,Cyclr
3008.0,2691.0,Vendia
3009.0,2496.0,Yotascale
3010.0,5749.0,Cloudian
3011.0,2096.0,MinIO
3012.0,7637.0,Infinidat
3013.0,387.0,Marlin Labs
3014.0,2514.0,EdgeConneX
3015.0,865.0,LevelOps
3016.0,5787.0,Treasure Data
3017.0,306.0,Siteimprove
3018.0,3645.0,Commsor
3019.0,4178.0,CommerceIQ
3020.0,8324.0,SellerX
3021.0,622.0,MicroVest
3022.0,9513.0,Unite Us
3023.0,600.0,Movinga
3024.0,1151.0,SmartHR
3025.0,5266.0,HealthEquity
3026.0,3177.0,Perforce Software
3027.0,7852.0,Capella Space
3028.0,6437.0,Symend
3029.0,349.0,Ekata
3030.0,2607.0,Fancy
3031.0,3191.0,Redbubble
3032.0,8947.0,Groupon
3033.0,8544.0,CNH Industrial
3034.0,6915.0,Ag Growth International
3035.0,4354.0,Agnikul Cosmos
3036.0,1447.0,Briggs & Stratton
3037.0,997.0,Epsilon3
3038.0,5521.0,MPOWER Financing
3039.0,548.0,Varthana
3040.0,1856.0,Pintek
3041.0,6658.0,Atom Finance
3042.0,4578.0,Prodigy Finance
3043.0,4517.0,Freedom Financial Network
3044.0,6385.0,XP Investimentos
3045.0,9851.0,AngelList
3046.0,5976.0,TScan Therapeutics
3047.0,5131.0,Cyclica
3048.0,4311.0,Sangamo Therapeutics
3049.0,5113.0,IsoPlexis
3050.0,206.0,Veracyte
3051.0,6569.0,Antios Therapeutics
3052.0,180.0,EarlySense
3053.0,5131.0,Five Prime Therapeutics
3054.0,372.0,Arvinas
3055.0,5085.0,Castle Biosciences
3056.0,5101.0,COMPASS Pathways
3057.0,350.0,Inivata
3058.0,3957.0,Mesoblast
3059.0,352.0,Agios Pharmaceuticals
3060.0,4325.0,PACT Pharma
3061.0,6588.0,Emulate
3062.0,3961.0,Dicerna Pharmaceuticals
3063.0,6000.0,Samumed
3064.0,5076.0,Human Longevity
3065.0,5956.0,Kite Pharma
3066.0,6848.0,Covaxx
3067.0,5973.0,Thrive Earlier Detection
3068.0,6585.0,Aura Biosciences
3069.0,5102.0,Harmony Biosciences
3070.0,6010.0,Edgewise Therapeutics
3071.0,4350.0,Onward
3072.0,6863.0,Centessa Pharmaceuticals
3073.0,9679.0,Bristol-Myers Squibb
3074.0,369.0,Galecto
3075.0,4055.0,Gossamer Bio
3076.0,6024.0,SAGE Therapeutics
3077.0,4750.0,Synlogic
3078.0,6739.0,Istari Oncology
3079.0,6741.0,Alnylam Pharmaceuticals
3080.0,4516.0,Cognoa
3081.0,274.0,NantKwest
3082.0,6748.0,Sinovac Biotech
3083.0,4754.0,Evox Therapeutics
3084.0,6750.0,NantHealth
3085.0,6258.0,Truvian Sciences
3086.0,152.0,Kallyope
3087.0,4776.0,Vera Therapeutics
3088.0,9945.0,Invitae
3089.0,6222.0,Mirati Therapeutics
3090.0,380.0,Savara Pharmaceuticals
3091.0,5900.0,Getinge
3092.0,6205.0,Codiak Biosciences
3093.0,4080.0,Prothena
3094.0,6476.0,EGenesis
3095.0,6480.0,Spark Therapeutics
3096.0,4748.0,AVEO Oncology
3097.0,6483.0,Icosavax
3098.0,5862.0,Danimer Scientific
3099.0,6729.0,HeartFlow
3100.0,4212.0,Fresenius Medical Care
3101.0,304.0,Clene Nanomedicine
3102.0,6691.0,Mobidiag
3103.0,4203.0,4D Molecular Therapeutics
3104.0,4649.0,Catalyst Biosciences
3105.0,4608.0,"Cresilon, Inc."
3106.0,4667.0,Biodesix
3107.0,5171.0,Bausch Health
3108.0,314.0,AnaptysBio
3109.0,4686.0,Nimbus Therapeutics
3110.0,4192.0,Personalis
3111.0,6327.0,Evotec
3112.0,4583.0,SaNOtize
3113.0,4577.0,Zymeworks
3114.0,320.0,Sagimet Biosciences
3115.0,4547.0,Acepodia
3116.0,4229.0,Translate Bio
3117.0,6725.0,ADC Therapeutics
3118.0,404.0,Agenus
3119.0,4133.0,Intra-Cellular Therapies
3120.0,6020.0,Cambrian Biopharma
3121.0,4845.0,Denali Therapeutics
3122.0,5908.0,Immunocore
3123.0,4375.0,COTA Healthcare
3124.0,4372.0,Endo Pharmaceuticals Inc
3125.0,5229.0,PTC Therapeutics
3126.0,5011.0,Nordic Bioscience
3127.0,434.0,Nkarta Therapeutics
3128.0,4280.0,Gritstone Oncology
3129.0,5923.0,Ossium Health
3130.0,217.0,GigaGen
3131.0,3995.0,Encoded Therapeutics
3132.0,5847.0,Stoke Therapeutics
3133.0,5020.0,Asher Bio
3134.0,5026.0,Foghorn Therapeutics
3135.0,4366.0,Genocea Biosciences
3136.0,6830.0,ACADIA Pharmaceuticals
3137.0,4287.0,ArcherDX
3138.0,6032.0,Liquidia Technologies
3139.0,5038.0,SQZ Biotech
3140.0,6617.0,Cerevel Therapeutics
3141.0,6027.0,ValenzaBio
3142.0,4375.0,MedGenome
3143.0,4855.0,Sarepta Therapeutics
3144.0,6533.0,Reneo Pharmaceuticals
3145.0,4967.0,NeoGenomics
3146.0,6169.0,NovaSignal
3147.0,9873.0,Inscripta
3148.0,4264.0,Kymab
3149.0,4449.0,Athelas
3150.0,4880.0,ChromaCode
3151.0,4910.0,Ligand Pharmaceuticals
3152.0,248.0,Aimmune Therapeutics
3153.0,6136.0,FibroGen
3154.0,6628.0,Biomea Fusion
3155.0,6627.0,Fortis Therapeutics
3156.0,4423.0,X4 Pharmaceuticals
3157.0,4418.0,Caris Life Sciences
3158.0,4041.0,Autolus
3159.0,4414.0,Eloxx
3160.0,6512.0,Certara
3161.0,6093.0,Tango Therapeutics
3162.0,4956.0,OncoResponse
3163.0,421.0,Orphazyme
3164.0,9696.0,Novartis
3165.0,6076.0,Tessera Therapeutics
3166.0,4324.0,Nektar Therapeutics
3167.0,7821.0,Volastra Therapeutics
3168.0,1669.0,Syndax Pharmaceuticals
3169.0,2583.0,Celmatix
3170.0,1908.0,Genalyte
3171.0,1595.0,immatics biotechnologies
3172.0,7424.0,Ocugen
3173.0,7422.0,Syneos Health
3174.0,8720.0,Adyn
3175.0,3192.0,Voyager Therapeutics
3176.0,2589.0,Kymera Therapeutics
3177.0,7413.0,Berkeley Lights
3178.0,7409.0,Arcellx
3179.0,8725.0,Alloy Therapeutics
3180.0,8423.0,LUMICKS
3181.0,733.0,HiFiBiO
3182.0,7898.0,Brooklyn ImmunoTherapeutics
3183.0,1575.0,"BioSig Technologies, Inc."
3184.0,8416.0,Prenetics
3185.0,1911.0,Vor Biopharma
3186.0,8739.0,Precision BioSciences
3187.0,3162.0,AveXis
3188.0,7874.0,Baxter International
3189.0,7498.0,Endologix
3190.0,2604.0,Broad Institute
3191.0,2601.0,Cybin
3192.0,9261.0,Takeda Pharmaceutical
3193.0,7860.0,Editas Medicine
3194.0,86.0,Tenaya Therapeutics
3195.0,3124.0,Alphamab Oncology
3196.0,7444.0,Design Therapeutics
3197.0,9526.0,Bayer
3198.0,8696.0,Valo Health
3199.0,5399.0,Immune-Onc Therapeutics
3200.0,1620.0,Ventyx Biosciences
3201.0,3153.0,Generation Bio
3202.0,7449.0,Becton Dickinson
3203.0,7447.0,Bionaut Labs
3204.0,8708.0,Gyroscope Therapeutics
3205.0,1900.0,SpringWorks Therapeutics
3206.0,2542.0,TCR2
3207.0,43.0,Athira Pharma
3208.0,1928.0,Leyden Labs
3209.0,893.0,Cyteir Therapeutics
3210.0,5287.0,Rubius Therapeutics
3211.0,3299.0,DTx Pharma
3212.0,3301.0,Amylyx Pharmaceuticals
3213.0,562.0,Rakuten Medical
3214.0,1495.0,Cortexyme
3215.0,1493.0,Olema Oncology
3216.0,3296.0,Step Pharma
3217.0,1963.0,Ceribell
3218.0,885.0,TISSIUM
3219.0,9561.0,Seed Health
3220.0,2514.0,Arcutis Biotherapeutics
3221.0,7300.0,BridgeBio
3222.0,1038.0,Athenex
3223.0,1966.0,Nuclein
3224.0,7734.0,Biohaven Pharmaceutical
3225.0,1964.0,Shoreline Biosciences
3226.0,2524.0,T2 Biosystems
3227.0,7339.0,4D Pharma
3228.0,39.0,Arena Pharmaceuticals
3229.0,5410.0,Juno Therapeutics
3230.0,9269.0,VectivBio
3231.0,3226.0,ContraFect
3232.0,580.0,Cardiovascular Systems
3233.0,3233.0,BillionToOne
3234.0,577.0,Deciphera Pharmaceuticals
3235.0,7908.0,Mainstay Medical
3236.0,1942.0,Qihan Biotech
3237.0,900.0,TherapeuticsMD
3238.0,8776.0,10X Genomics
3239.0,735.0,Bionomics
3240.0,1951.0,Zikani Therapeutics
3241.0,1504.0,Marinus Pharmaceuticals
3242.0,7913.0,Charles River Laboratories International
3243.0,7354.0,EQRx
3244.0,570.0,Verona Pharma
3245.0,7913.0,Moderna Therapeutics
3246.0,8681.0,SV Health Investors
3247.0,8338.0,Instil Bio
3248.0,1645.0,BioCryst Pharmaceuticals
3249.0,1897.0,Connect Biopharmaceuticals
3250.0,2914.0,Counsyl
3251.0,8478.0,Janux Therapeutics
3252.0,2726.0,Taysha Gene Therapies
3253.0,1865.0,Arrowhead Pharmaceuticals
3254.0,9472.0,Merck
3255.0,8469.0,Renovia
3256.0,660.0,Arrakis Therapeutics
3257.0,1735.0,GenSight Biologics
3258.0,5490.0,Zai Lab
3259.0,2944.0,NexImmune
3260.0,9481.0,23andMe
3261.0,1721.0,Epic Sciences
3262.0,7616.0,Sorrento Therapeutics
3263.0,7615.0,Vir Biotechnology
3264.0,956.0,Adicet Bio
3265.0,7612.0,Regeneron
3266.0,915.0,MorphoSys
3267.0,1717.0,Tonix Pharmaceuticals Holding
3268.0,1853.0,Rani Therapeutics
3269.0,7677.0,Evelo Biosciences
3270.0,8537.0,LabCorp
3271.0,9445.0,SomaLogic
3272.0,2805.0,Decibel Therapeutics
3273.0,2807.0,Advaxis
3274.0,1785.0,Sensei Biotherapeutics
3275.0,7717.0,Lava Therapeutics
3276.0,5644.0,BioVersys
3277.0,952.0,IntelGenX
3278.0,690.0,CTI BioPharma
3279.0,8531.0,Humacyte
3280.0,5753.0,UNITY Biotechnology
3281.0,2764.0,Delfi Diagnostics
3282.0,8484.0,Oxford Nanopore Technologies
3283.0,2738.0,Fractyl Laboratories
3284.0,698.0,Dyne Therapeutics
3285.0,7678.0,PhoreMost
3286.0,2780.0,Seres Therapeutics
3287.0,5350.0,StimScience
3288.0,8454.0,Omega Therapeutics
3289.0,7609.0,Inovio Pharmaceuticals
3290.0,7562.0,EdiGene
3291.0,2653.0,Artios Pharma
3292.0,7559.0,Solid Biosciences
3293.0,7556.0,Natera
3294.0,3037.0,Legend Biotech
3295.0,1668.0,LianBio
3296.0,2647.0,Sotera Health
3297.0,633.0,"TMRW Life Sciences, Inc."
3298.0,2627.0,Cullinan Oncology
3299.0,62.0,KSQ Therapeutics
3300.0,3047.0,Spruce Biosciences
3301.0,3060.0,Nevro
3302.0,5327.0,Celularity
3303.0,7843.0,Alchemab Therapeutics
3304.0,5499.0,Progenity
3305.0,713.0,CVRx
3306.0,2626.0,Cellectis
3307.0,3023.0,Advaccine
3308.0,3018.0,Carisma Therapeutics
3309.0,2677.0,Eli Lilly
3310.0,5735.0,Outpace Bio
3311.0,2977.0,DNA Script
3312.0,2705.0,Xilio Therapeutics
3313.0,1685.0,Excision BioTherapeutics
3314.0,2702.0,XyloCor Therapeutics
3315.0,2694.0,UroGen Pharma
3316.0,655.0,Day One Biopharmaceuticals
3317.0,8637.0,Pfizer
3318.0,1678.0,CellPhire
3319.0,2986.0,Nephrosant
3320.0,913.0,On Target Laboratories
3321.0,5347.0,Seer
3322.0,9204.0,Scribe Therapeutics
3323.0,974.0,Horizon Therapeutics
3324.0,709.0,Cytodyn
3325.0,1674.0,New Amsterdam Pharma
3326.0,8651.0,CureVac
3327.0,9200.0,Insitro
3328.0,2503.0,Orchard Therapeutics
3329.0,1968.0,Fortis Healthcare
3330.0,9565.0,Agilent Technologies
3331.0,3729.0,Talaris Therapeutics
3332.0,2305.0,Urovant Sciences
3333.0,9003.0,Humanigen
3334.0,3741.0,Nurix Therapeutics
3335.0,1205.0,Adapttech
3336.0,7014.0,Precision Medicine Group
3337.0,7014.0,Stelis Biopharma
3338.0,1233.0,Calithera Biosciences
3339.0,3754.0,Allogene Therapeutics
3340.0,2294.0,Intarcia Therapeutics
3341.0,8102.0,Akili Interactive Labs
3342.0,8220.0,Rain Therapeutics
3343.0,7002.0,Achilles Therapeutics
3344.0,1189.0,Homology Medicines
3345.0,3777.0,SetPoint Medical
3346.0,2143.0,Nautilus Biotechnology
3347.0,5264.0,Alector
3348.0,8112.0,Bionano Genomics
3349.0,1237.0,Jounce Therapeutics
3350.0,1244.0,Nuvation Bio
3351.0,24.0,Frontage Laboratories
3352.0,5592.0,Applied Molecular Transport
3353.0,7296.0,Xeris Pharmaceuticals
3354.0,5592.0,Crinetics Pharmaceuticals
3355.0,1313.0,Otonomy
3356.0,1293.0,BlueRock Therapeutics
3357.0,800.0,Passage Bio
3358.0,3720.0,Repare Therapeutics
3359.0,9351.0,H1
3360.0,2311.0,Genomics
3361.0,7070.0,Ikena Oncology
3362.0,8077.0,Eliem Therapeutics
3363.0,8960.0,Ionis Pharmaceuticals
3364.0,2131.0,Brainsway
3365.0,1284.0,Ironwood Pharmaceuticals
3366.0,9119.0,Twist Bioscience
3367.0,487.0,Ziarco
3368.0,3619.0,Bolt Biotherapeutics
3369.0,3785.0,Kronos Bio
3370.0,1171.0,Valneva
3371.0,1126.0,54gene
3372.0,9664.0,Grail
3373.0,2175.0,Onxeo
3374.0,5250.0,Pandion Therapeutics
3375.0,451.0,ViaCyte
3376.0,2181.0,Cellarity
3377.0,8148.0,Molecular Assemblies
3378.0,2249.0,Impulse Dynamics
3379.0,2230.0,Silverback Therapeutics
3380.0,5240.0,AltruBio
3381.0,1111.0,Werewolf Therapeutics
3382.0,3928.0,Affinivax
3383.0,448.0,Avidity Biosciences
3384.0,3942.0,IGM Biosciences
3385.0,9093.0,GlaxoSmithKline
3386.0,9963.0,ATAI Life Sciences
3387.0,5244.0,1910 Genetics
3388.0,1181.0,Ziopharm oncology
3389.0,6934.0,CareDx
3390.0,8135.0,Lucira Health
3391.0,6979.0,Teva Pharmaceutical Industries
3392.0,2280.0,PhaseBio Pharmaceuticals
3393.0,3787.0,Frequency Therapeutics
3394.0,9646.0,Ginkgo Bioworks
3395.0,66.0,Freeline
3396.0,9042.0,Akoya Biosciences
3397.0,6962.0,Bluebird Bio
3398.0,2256.0,NanoString Technologies
3399.0,1095.0,Adaptimmune
3400.0,1099.0,Clover Biopharmaceuticals
3401.0,2165.0,TG Therapeutics
3402.0,3840.0,Ambrx
3403.0,2257.0,Mirum Pharmaceuticals
3404.0,1137.0,ALX Oncology
3405.0,462.0,Affimed
3406.0,1136.0,Purigen Biosystems
3407.0,1152.0,Paragon Biosciences
3408.0,3618.0,Genome Medical
3409.0,2322.0,Amarin
3410.0,845.0,Provention Bio
3411.0,3430.0,Integra LifeSciences
3412.0,769.0,Maze Therapeutics
3413.0,7239.0,AstraZeneca
3414.0,8290.0,Lyell Immunopharma
3415.0,8009.0,Novo Nordisk
3416.0,9376.0,Novavax
3417.0,1053.0,Constellation Pharmaceuticals
3418.0,3414.0,Foundation Medicine
3419.0,3436.0,Fate Therapeutics
3420.0,3454.0,Praxis Precision Medicines
3421.0,2401.0,Surface Oncology
3422.0,2391.0,Fog Pharmaceuticals
3423.0,521.0,Omniome
3424.0,7106.0,Chemomab
3425.0,3481.0,Kinnate Biopharma
3426.0,517.0,Ultragenyx Pharmaceutical
3427.0,3437.0,Wave Life Sciences
3428.0,1397.0,Neuronetics
3429.0,9578.0,Vaccitech
3430.0,2430.0,Nightingale Health
3431.0,3358.0,BioAtla
3432.0,8334.0,Pendulum Therapeutics
3433.0,9287.0,Repertoire Immune Medicines
3434.0,3360.0,Poseida Therapeutics
3435.0,3364.0,Neurelis
3436.0,2484.0,Fulcrum Therapeutics
3437.0,2013.0,Sherlock Biosciences
3438.0,2417.0,Isotopen Technologien München
3439.0,7280.0,Beam Therapeutics
3440.0,7980.0,Senti Biosciences
3441.0,8306.0,Entrada Therapeutics
3442.0,5282.0,HCA
3443.0,5422.0,Rodeo Therapeutics
3444.0,8301.0,Pyxis Oncology
3445.0,9574.0,Roche
3446.0,2047.0,Tessa Therapeutics
3447.0,5666.0,ImpriMed
3448.0,2074.0,Annexon Biosciences
3449.0,8858.0,Prometheus Biosciences
3450.0,8024.0,Freenome
3451.0,1352.0,Compass Therapeutics
3452.0,9137.0,CRISPR Therapeutics
3453.0,2345.0,Lumeda
3454.0,119.0,Plexium
3455.0,8055.0,Arcus Biosciences
3456.0,7132.0,Guardant Health
3457.0,7129.0,Resilience
3458.0,8048.0,BeiGene
3459.0,9613.0,BioNTech
3460.0,1346.0,Molecular Templates
3461.0,1342.0,Bicycle Therapeutics
3462.0,8243.0,PHC Holdings
3463.0,1338.0,Envision Pharma Group
3464.0,7119.0,Mammoth Biosciences
3465.0,3610.0,Apellis Pharmaceuticals
3466.0,8922.0,AbCellera Biologics
3467.0,3585.0,Selecta Biosciences
3468.0,8046.0,MRL Ventures Fund
3469.0,794.0,Intercept Pharmaceuticals
3470.0,5599.0,Gain Therapeutics
3471.0,2376.0,Century Therapeutics
3472.0,3508.0,LEO Pharma
3473.0,9599.0,Adagio Therapeutics
3474.0,1376.0,Earli
3475.0,782.0,VelosBio
3476.0,9366.0,Relay Therapeutics
3477.0,2080.0,Precigen
3478.0,7183.0,Intellia Therapeutics
3479.0,92.0,Biolinq
3480.0,7168.0,ImmunoScape
3481.0,857.0,Lyndra Therapeutics
3482.0,2361.0,Notable Labs
3483.0,2352.0,Inspire Medical Systems
3484.0,7173.0,IDEAYA Biosciences
3485.0,7182.0,Adaptive Biotechnologies
3486.0,6057.0,data.world
3487.0,8812.0,Storj Labs
3488.0,759.0,Elisa
3489.0,5079.0,Sutherland
3490.0,2986.0,Gartner
3491.0,1820.0,Aella Credit
3492.0,5899.0,Skurt
3493.0,8070.0,AUTO1 Group
3494.0,1793.0,gettacar
3495.0,8524.0,Xpressbees
3496.0,8369.0,JD.com
3497.0,6213.0,Frontier Car Group
3498.0,8113.0,Shadowfax
3499.0,9823.0,Kavak
3500.0,3953.0,DASHUB
3501.0,1198.0,Brumbrum
3502.0,1477.0,Virtuo
3503.0,9131.0,Porter
3504.0,8665.0,Edmunds
3505.0,9466.0,Carvana
3506.0,3988.0,RumbleON
3507.0,3651.0,MealPal
3508.0,4169.0,Virgin Galactic
3509.0,1888.0,Flexiti Financial
3510.0,2116.0,Resilinc
3511.0,4790.0,Diebold Nixdorf
3512.0,8894.0,CarDekho
3513.0,5070.0,Kyte
3514.0,4901.0,Nissay Capital
3515.0,1354.0,wadiz
3516.0,9256.0,Axonius
3517.0,2656.0,Superscript
3518.0,9071.0,G4S
3519.0,8806.0,Salsify
3520.0,438.0,UCloud Information Technology
3521.0,7297.0,EVERFI
3522.0,4717.0,Niche.com
3523.0,10032.0,Coursera
3524.0,1362.0,LingoAce
3525.0,7167.0,VIPKID
3526.0,2787.0,Fuse Universal
3527.0,4874.0,Khan Academy
3528.0,9935.0,Degreed
3529.0,9325.0,Lingoda
3530.0,2828.0,ITutorGroup
3531.0,7749.0,Absorb LMS
3532.0,6851.0,Cornerstone OnDemand
3533.0,1138.0,CreativeLive
3534.0,1347.0,Hujiang Education Technologies
3535.0,4833.0,Brilliant.org
3536.0,5860.0,2U Inc.
3537.0,1601.0,Everspring
3538.0,4040.0,ixamBee
3539.0,3120.0,Credly
3540.0,5066.0,Schoology
3541.0,4163.0,17zuoye
3542.0,6163.0,LEGO
3543.0,6566.0,Omnispace
3544.0,4764.0,SheerID
3545.0,7238.0,Convercent
3546.0,9288.0,Tricentis
3547.0,7897.0,Recharge.com
3548.0,3367.0,AND Digital
3549.0,3594.0,Vecna Robotics
3550.0,7264.0,Waymo
3551.0,1169.0,Peloton Technology
3552.0,6453.0,Aperia Technologies
3553.0,5098.0,Elroy Air
3554.0,8440.0,Optimus Ride
3555.0,10043.0,Cruise
3556.0,4415.0,Exotec Solutions
3557.0,7462.0,Daedalean
3558.0,9025.0,Zoox
3559.0,3404.0,Neotys
3560.0,4941.0,Clearview
3561.0,9773.0,OneWeb
3562.0,7801.0,PatientPop
3563.0,744.0,Locals
3564.0,9550.0,JD Digits
3565.0,5000.0,Fundera
3566.0,8842.0,Empathy
3567.0,8777.0,Canopy
3568.0,1445.0,Venminder
3569.0,7960.0,FloQast
3570.0,5151.0,Embroker
3571.0,7975.0,Culture Amp
3572.0,6075.0,Visier
3573.0,5461.0,Guiabolso
3574.0,171.0,Beam
3575.0,1661.0,SFR
3576.0,3016.0,Hetao101
3577.0,3436.0,Codingal
3578.0,8617.0,Cuemath
3579.0,7769.0,Holberton School
3580.0,638.0,Thinkful
3581.0,4236.0,HEI Schools
3582.0,501.0,Comtech Telecommunications
3583.0,7857.0,Inbox Health
3584.0,9397.0,Cedar
3585.0,5555.0,Patientco
3586.0,9356.0,Linktree
3587.0,3279.0,Elastic Path Software
3588.0,7286.0,Salty Dot
3589.0,5488.0,Plex Systems
3590.0,10051.0,Alibaba Group
3591.0,3207.0,Fast Radius
3592.0,9398.0,BrightInsight
3593.0,6599.0,Schrödinger
3594.0,1583.0,G1 Therapeutics
3595.0,1764.0,Metabolon
3596.0,6684.0,Amunix
3597.0,223.0,Ovation
3598.0,3670.0,Qualio
3599.0,1128.0,Joint Academy
3600.0,114.0,Nanotronics Imaging
3601.0,8038.0,HOVER
3602.0,245.0,Autodesk
3603.0,605.0,Buildots
3604.0,9719.0,Rocket Lawyer
3605.0,3432.0,Kobo360
3606.0,5234.0,WePay
