initial_position,final_configuration,degree,final_rank,rank_CB,final_rank_normlized,rank_CB_normlized,TeckRank_int
379,Smartflow Compliance Solutions,2,0.883,383377.0,0.35629261994108863,962725.0,192.0
370,Baffin Bay Networks,2,0.883,40916.0,0.35629261994108863,1305186.0,193.0
384,TheGreenBow,2,0.883,374680.0,0.35629261994108863,971422.0,194.0
380,DeepBits Technology,2,0.883,575443.0,0.35629261994108863,770659.0,195.0
369,CABEM Technologies,2,0.883,208793.0,0.35629261994108863,1137309.0,196.0
383,Exein,2,0.883,34135.0,0.35629261994108863,1311967.0,197.0
373,Croowly,2,0.883,397703.0,0.35629261994108863,948399.0,198.0
137,CERT,1,0.93,126697.0,0.3752572327805351,1219405.0,199.0
138,Aporia Solutions,1,0.93,184355.0,0.3752572327805351,1161747.0,200.0
140,CISOZONE,1,0.93,1129635.0,0.3752572327805351,216467.0,201.0
143,Coresec Systems,1,0.93,293204.0,0.3752572327805351,1052898.0,202.0
144,Sapien Cyber,1,0.93,1094350.0,0.3752572327805351,251752.0,203.0
142,InfoSecure Group,1,0.93,471101.0,0.3752572327805351,875001.0,204.0
139,The Florida Center for Cybersecurity,1,0.93,1274682.0,0.3752572327805351,71420.0,205.0
141,Choice CyberSecurity,1,0.93,634965.0,0.3752572327805351,711137.0,206.0
272,Infocyte,2,0.946,22908.0,0.3817132711939636,1323194.0,207.0
280,CYCSAS,2,0.946,1163362.0,0.3817132711939636,182740.0,208.0
278,Indelible Data,2,0.946,796383.0,0.3817132711939636,549719.0,209.0
287,CXO Security,2,0.946,425068.0,0.3817132711939636,921034.0,210.0
268,Cayden Security,2,0.946,739375.0,0.3817132711939636,606727.0,211.0
269,Siege Technologies,2,0.946,135880.0,0.3817132711939636,1210222.0,212.0
279,Crypses,2,0.946,844170.0,0.3817132711939636,501932.0,213.0
284,Securadi,2,0.946,1251764.0,0.3817132711939636,94338.0,214.0
273,Data Connectors,2,0.946,362527.0,0.3817132711939636,983575.0,215.0
277,Cyber Technology Bangladesh,2,0.946,1070275.0,0.3817132711939636,275827.0,216.0
282,Citalid Cybersecurity,2,0.946,56940.0,0.3817132711939636,1289162.0,217.0
276,Braintrace,2,0.946,32661.0,0.3817132711939636,1313441.0,218.0
